0,6657
1,4821
3,32
3,1176
4,8880
5,3021
5,4775
5,6980
6,930
6,1230
6,1757
6,7619
8,1509
8,7160
9,4980
9,6825
11,636
11,4094
11,5795
11,6936
12,369
12,9381
14,1583
14,8179
15,2565
15,9696
16,1782
16,2609
16,2660
16,3873
17,2084
17,5418
17,6713
17,7148
17,8372
19,9960
20,2801
20,3537
20,9346
21,7486
21,9555
23,299
23,3451
23,5355
23,5603
23,7610
23,8534
24,1429
24,2144
24,6752
24,7195
24,8177
25,840
25,5590
25,9416
26,836
26,8054
27,1361
27,2365
27,9995
29,606
29,6319
29,9972
30,6025
30,7908
31,5448
32,1266
32,1559
32,2581
32,3976
32,6985
33,4928
34,594
34,5231
35,122
35,2998
35,3795
35,6068
36,1916
36,5969
37,5085
37,7332
38,5107
38,9166
39,468
39,7415
40,5851
40,7571
41,5741
42,1364
42,3728
42,4096
43,2042
43,7514
44,117
44,964
44,4311
45,320
45,7637
45,9614
46,1284
46,7228
46,9332
48,1663
48,4163
49,7191
50,1051
51,5415
51,6686
52,8631
54,2879
55,733
55,2328
55,6554
56,9575
59,3422
59,9536
60,9515
61,9041
62,338
62,8654
63,2360
64,308
64,3332
64,7473
64,9038
65,4875
65,5410
65,9024
66,3313
66,5675
66,9073
67,2316
67,4950
67,7327
67,9573
68,623
68,716
69,695
70,626
70,4456
70,4894
70,7129
71,2843
71,7749
72,8820
73,3133
74,7185
74,9378
74,9833
75,595
76,882
76,1172
76,2220
76,3867
76,9940
78,587
78,4608
78,8027
79,8773
80,216
80,4547
80,5303
80,5432
81,3109
81,6654
82,5627
82,6528
83,2216
83,5914
83,8813
84,4983
84,5788
84,6123
84,8398
85,1847
85,3138
85,7930
86,4827
87,424
87,6470
87,8539
88,6700
89,1192
89,4064
89,9734
90,2906
90,6292
90,6366
92,1001
92,2700
92,3981
92,9194
94,392
94,4533
94,8051
94,8111
95,4499
95,7424
95,9107
96,138
96,5286
97,8588
97,8913
97,9008
98,127
98,588
98,6787
98,8188
99,739
99,8926
100,851
100,1816
100,7743
101,1985
101,4733
102,298
102,8062
103,2967
103,6749
105,9353
106,5934
106,9973
109,2481
109,3708
111,1111
111,4660
111,8625
112,3959
112,9935
114,3715
114,5929
115,810
115,8046
116,645
116,1372
116,7556
117,5589
117,5862
117,6721
117,7177
119,4813
120,847
120,2931
120,3919
120,5247
123,7081
124,2220
124,9044
125,9798
126,3263
127,5173
127,7851
127,8202
128,5712
128,5778
128,7060
130,6626
130,8432
130,9636
131,4712
131,7671
132,6611
133,5871
134,1660
134,5067
134,7859
134,8391
134,8497
135,7025
135,8979
136,5022
138,186
138,815
138,5768
138,6575
139,7591
140,345
140,3177
141,4888
141,6946
142,6568
143,2758
143,4778
143,5837
143,7042
144,199
144,1008
144,4846
145,1114
145,1471
146,657
146,2085
146,4579
146,6134
146,7533
146,8370
147,876
147,3302
147,8666
147,9025
148,2984
148,4170
148,6475
148,7000
149,5972
150,8396
151,357
151,1091
152,5135
152,6018
152,7379
152,9858
153,5007
153,6279
155,5732
155,7382
155,8583
156,3462
156,3504
156,5213
156,7042
156,7303
156,9462
157,8945
158,5927
158,8101
159,825
159,3257
160,7546
161,1931
161,1996
161,4501
161,6981
162,2155
162,3920
162,6269
164,4108
164,7422
166,7474
167,859
167,9307
169,9733
170,9411
172,1627
172,6296
172,8330
173,7341
174,6036
174,7192
175,3715
175,6000
175,9165
176,4927
178,5433
179,4324
179,5528
179,9877
180,1323
180,2310
180,2699
180,6877
180,6904
180,8718
181,746
181,4687
181,5582
181,5688
181,7445
181,8014
181,9020
181,9980
182,6254
183,813
183,1517
184,973
184,2857
184,5369
184,9591
186,5295
186,8878
187,1752
187,2403
187,8233
187,8545
188,4687
188,9147
188,9283
189,6156
190,2798
190,4748
190,4822
192,1934
192,9860
193,265
194,6798
194,7813
195,1744
195,4446
195,5576
195,9396
195,9927
196,2514
196,4680
196,6452
196,8812
197,9103
198,764
198,1867
198,3969
198,6351
198,7222
198,9385
199,1103
199,9620
200,2135
201,5187
201,7269
202,8128
202,8334
203,4197
203,5598
203,7417
203,9072
204,287
204,5670
205,1599
206,4690
207,5945
207,8100
208,4272
208,5817
208,6310
209,6878
210,1555
210,6810
211,1826
211,2258
211,2268
211,6399
211,8078
212,7762
213,2907
213,4987
213,6789
213,9465
214,671
214,2078
214,2097
215,410
216,7249
216,8651
217,4213
217,4466
217,5720
217,5903
217,8205
219,6795
219,7702
219,8246
220,587
220,3738
220,8433
222,7766
222,9889
223,1306
223,7505
226,434
226,4632
226,5610
227,9257
228,3795
228,8839
229,2865
229,4431
229,4490
229,4680
229,5966
229,6528
231,2212
233,6512
234,593
234,2269
234,6353
235,4950
235,8105
236,6797
236,7026
236,7936
236,9188
237,407
237,7567
237,9406
238,7934
239,1465
239,1891
239,2095
239,6470
240,1781
240,2419
240,3610
240,7030
240,7137
241,4260
241,6855
243,907
243,2233
243,4750
243,6172
243,6345
243,6386
243,6960
243,9946
244,470
244,7464
245,415
245,1445
245,7884
245,9575
246,1505
247,2440
247,3089
248,6502
248,6924
249,279
249,5955
249,7898
253,1372
253,5537
253,6779
253,7221
253,9529
255,7949
257,9641
258,1527
258,6955
259,2021
259,5554
260,770
260,6243
261,7798
261,8359
262,5217
262,8093
263,9596
264,1203
264,1543
264,2999
264,4249
264,5265
264,9815
265,3081
265,8627
266,9042
266,9285
267,1907
267,6784
267,7203
268,3397
268,5731
268,5970
268,6121
269,292
269,7048
270,6003
270,6812
271,648
271,5440
271,6708
272,2147
272,5749
274,8572
275,7729
277,2388
278,2326
278,9602
279,8970
280,2203
280,6967
282,4293
282,5455
282,9363
283,376
283,4766
283,5704
283,7860
284,4471
284,6535
285,885
286,7475
287,2517
287,3337
287,6003
288,7835
289,442
289,1614
289,4830
289,6533
289,9914
290,1294
290,1964
291,3767
294,679
294,1321
295,3673
295,5381
296,7061
296,7539
297,1498
298,7809
299,1606
299,3572
299,4415
300,893
301,6703
301,6848
302,7317
303,2703
303,4000
305,8885
307,1938
307,2640
307,3440
307,7183
307,7569
309,1078
309,1553
309,5980
310,520
310,1017
310,9664
312,2936
315,2589
315,3382
315,4209
315,4303
315,4894
315,7579
316,1690
316,2502
317,3294
317,6924
318,6941
318,9502
319,2572
319,6153
320,2390
320,7217
321,814
321,5727
323,4608
323,8553
324,792
324,5346
324,7864
324,9557
325,3047
326,1332
326,3268
327,1144
327,6471
328,2379
328,3376
329,8131
330,1854
331,1510
331,2692
331,2693
332,1732
332,3337
332,8042
333,4616
333,9330
333,9600
334,380
334,6885
334,8825
335,4266
335,6276
335,6293
335,7010
336,9966
338,1462
338,9574
339,3693
339,4388
340,9366
341,3491
341,8340
342,1714
342,1851
342,6553
342,8092
343,3165
344,1858
345,2362
345,7532
346,4567
347,3217
347,3338
347,4302
347,9684
349,7273
350,6877
350,7346
350,7902
350,8623
351,1341
351,4422
351,9176
353,7218
354,459
354,901
354,2241
355,7877
356,2919
356,5965
356,6633
357,6223
357,7655
359,1344
359,9736
360,5383
360,5905
361,5924
361,6656
361,7209
362,4966
362,5076
364,2934
364,4135
364,8120
366,369
366,7313
367,5307
367,7404
368,7096
371,4497
371,4761
372,3316
373,3179
373,6754
373,8342
374,1532
374,5114
374,7246
374,7492
374,7885
374,8145
375,1318
375,2320
375,4441
375,4773
375,6488
375,6494
375,6534
375,7065
376,1824
376,4687
376,6718
377,1577
377,1936
378,6895
378,7317
379,2265
379,4644
381,757
381,4730
381,5725
382,4524
382,6347
383,3719
383,7743
383,9571
383,9975
384,4995
385,3103
385,3964
385,5103
386,5266
386,8591
387,1824
387,1988
387,4600
387,6141
387,9883
388,1854
388,6351
390,1213
390,5122
390,5226
390,9648
391,5477
391,7087
392,2101
392,3335
393,677
393,4198
394,4723
394,6746
394,7582
395,1158
395,4727
395,7392
395,8923
396,517
396,6595
396,7040
398,1980
398,2979
399,711
399,6037
400,498
400,5044
400,7056
400,8879
401,1722
402,2397
402,5978
402,6194
402,9761
403,1330
404,1684
404,7244
404,9848
405,3359
405,8522
406,962
407,9651
408,1854
408,1892
408,2514
408,7529
409,838
409,5269
409,8712
409,9915
410,5786
410,6461
410,6652
411,646
411,6884
411,7732
412,3381
412,9435
413,1679
416,543
416,5506
416,6199
416,7588
416,8971
417,1456
418,1195
418,2318
418,2720
420,3913
420,5063
420,6003
420,8464
421,463
421,1569
421,6057
422,8599
423,7504
423,8410
424,4122
424,4543
424,7492
425,1074
425,5307
425,9136
427,9334
428,919
428,1533
428,4649
428,5438
429,9600
430,4320
430,7211
430,8187
432,7439
433,941
433,3281
433,3373
434,7837
434,9511
435,5944
435,8753
436,1866
438,877
438,3274
439,3398
439,6898
441,4800
441,5412
441,5470
441,9090
442,5175
442,5427
442,8182
443,6574
444,5006
444,7837
444,8908
444,9623
446,2091
446,4631
446,7274
446,8101
447,2093
447,6339
447,6964
447,7686
448,587
448,9288
449,1299
449,4286
450,7672
452,3569
452,4454
452,7281
452,8466
452,9878
453,8663
453,9898
454,607
454,6256
455,8467
456,1971
456,2192
456,2363
457,8501
458,3056
458,6469
458,7713
460,605
460,2813
461,499
461,3267
461,6115
462,896
462,6738
463,7199
464,2924
464,7402
464,9848
465,4926
465,7006
465,8343
467,6020
467,6264
467,7219
467,7923
468,8595
469,1965
469,4018
469,7386
470,9389
471,3884
471,3932
473,7444
474,735
474,8413
474,8774
475,7446
475,7588
476,8004
477,4602
478,2432
478,3047
478,5460
478,7908
478,8113
478,9276
478,9714
479,8378
479,8646
480,708
480,7614
480,7781
481,2646
482,8733
482,8765
483,5394
483,6082
483,8797
484,9685
486,8635
487,1984
487,7764
487,9730
488,2726
489,5685
489,7191
490,7974
490,8702
491,7923
492,3415
492,5112
492,7267
493,976
493,7211
494,3827
494,8233
495,3035
495,8301
496,788
496,1402
497,2749
499,3650
500,2133
500,5280
500,5426
500,7107
501,3834
502,2571
502,4797
504,2667
504,8231
505,4410
505,7330
507,996
508,879
508,1651
508,3702
509,4006
509,9779
510,7844
512,1038
512,2997
512,9755
513,2672
514,1618
514,2866
514,4855
514,5559
514,9697
515,3983
515,7154
516,2179
517,2421
517,7971
518,2751
521,2103
521,2279
522,8224
523,5778
523,7149
523,7795
524,1541
525,1152
525,7357
526,6530
526,7616
527,3190
527,6366
528,8415
528,8903
529,6613
529,8781
530,8232
531,8466
532,4793
532,9118
532,9706
533,6529
534,1490
534,1762
534,1983
534,5839
534,8338
536,1092
536,1560
537,4813
538,3465
538,9193
539,1818
540,3881
542,4591
543,1372
544,3651
546,1359
546,4543
547,5782
547,6803
548,4786
549,707
550,4480
551,2943
551,8854
552,5360
552,9992
553,695
553,6403
553,8400
554,7338
555,8472
556,5281
556,8657
556,9956
557,4124
557,4881
557,6944
558,5929
558,8968
559,1151
560,1515
561,9566
562,3884
562,8516
562,8853
563,6253
564,4620
564,5823
564,7998
564,8548
565,9679
566,9763
567,5371
567,7006
567,7352
567,8964
568,858
568,9036
569,682
569,8053
569,9483
570,1064
570,5125
571,1426
571,6454
572,1305
572,3165
573,854
574,5840
575,2561
575,4275
575,8088
576,2234
576,2614
576,5951
576,8237
577,5308
578,6609
578,6814
578,6890
578,7486
579,1261
579,1429
579,1509
579,8821
580,3106
580,7138
580,7458
580,8537
581,1571
581,2666
581,4429
581,7055
581,7060
582,6532
584,2988
584,4098
585,7952
587,3813
588,6240
589,7039
590,5450
590,5722
590,7449
591,3875
592,2117
594,3663
594,8284
596,2903
597,8095
598,9430
599,4182
599,6503
600,3807
600,4288
600,5949
600,8547
601,2845
601,3051
601,3383
601,4429
601,8634
603,3976
603,6140
603,8541
603,9137
604,5254
604,6512
605,3826
605,6088
605,9705
606,1823
606,7375
607,6419
607,7185
608,7964
608,8981
609,634
609,1195
610,833
610,5867
610,7846
612,6130
612,7070
612,7183
613,3258
614,7194
616,5035
617,3303
617,8093
618,1539
618,9372
619,1546
620,5164
620,9328
621,7846
621,8328
621,8716
621,8996
622,1197
622,3356
622,3785
622,4780
623,3513
623,3975
624,821
624,3975
624,5185
624,6186
625,862
626,1991
626,6017
626,8218
626,8351
626,9241
627,8065
628,5676
628,8620
629,1830
630,8304
631,5432
633,5438
633,5539
634,740
634,6037
636,8411
636,9940
637,849
637,7791
638,1450
639,8430
640,4839
641,1826
641,4511
641,7572
642,1752
642,2743
642,8960
644,2813
644,9554
645,5575
645,9940
646,2317
646,6093
647,7311
648,2597
650,2192
650,4052
650,8796
650,9077
650,9998
651,9209
652,1427
652,3318
652,6540
652,8016
654,3720
654,4597
656,3149
656,8079
657,1000
657,1642
657,3227
658,757
659,5963
659,8934
660,2165
660,6812
661,4637
662,8660
665,1202
665,2076
665,4072
665,9703
666,998
666,1549
666,5317
666,8842
667,2337
667,4735
667,5905
667,6563
667,7596
668,8623
669,1199
669,6552
670,5101
670,6502
671,1232
672,811
672,2763
672,4168
673,2072
673,4055
674,6312
674,9484
675,8791
676,7124
676,8822
676,9109
677,2965
677,5074
677,5810
677,6796
677,6868
677,8651
679,1226
679,2727
679,3050
679,8375
679,9819
680,1495
680,1696
680,3924
681,4107
682,2323
682,5026
683,7118
686,9050
687,3410
687,4391
687,7002
688,4751
688,9593
690,6443
691,4978
691,5862
691,6593
691,7538
691,8319
691,8893
692,2875
692,3364
693,1378
694,2474
694,3585
694,3882
694,5305
694,7913
695,1712
696,8980
698,3264
698,3457
698,8281
699,2998
699,3385
699,6851
699,9733
700,5902
700,8362
701,1204
701,2195
701,4539
702,2066
702,8188
703,6930
704,8455
704,9544
705,9146
706,729
706,2217
707,4465
708,4145
708,8728
708,9111
708,9264
708,9538
710,9616
711,2246
711,6072
712,926
713,2982
714,873
714,3146
715,4626
715,8202
716,6557
718,1745
719,1887
719,3883
719,6989
719,7981
720,2789
720,6713
721,2668
721,6090
721,7138
721,7235
722,3909
722,6217
722,6332
722,9204
723,1531
723,2392
723,8023
723,9577
724,1228
726,1806
726,2827
726,3189
726,7239
727,5989
727,6773
727,9986
728,4517
730,2331
730,3975
731,7635
731,8291
733,3811
733,7167
734,2907
734,4842
735,6875
735,7154
736,6915
736,9454
737,800
737,6744
739,5635
739,9907
741,5589
742,2337
742,4029
743,8579
744,7837
745,4278
745,5569
746,6416
746,8884
747,5860
747,9937
748,2474
749,6298
750,8873
751,3464
751,5738
752,1856
752,3471
752,4729
752,9098
753,6323
754,6059
755,2330
755,3055
756,2921
756,8715
756,9945
757,4791
757,7962
757,8130
757,8838
758,2138
759,1895
759,8408
760,2122
760,4705
761,8223
762,795
762,2680
762,5957
762,9270
763,1566
763,6557
763,7828
764,3371
765,8004
766,2985
766,8700
767,1265
767,7366
767,8501
767,8688
769,6065
769,8751
769,8826
770,4737
771,4301
771,9413
772,3389
772,4590
773,3651
773,4929
773,7473
773,9218
773,9569
774,5694
775,5084
776,4123
776,5384
776,9643
777,1911
777,2943
777,5872
778,7159
779,3899
780,5755
781,2248
781,2609
781,9783
782,1315
782,3363
782,4899
782,8585
782,8871
782,9474
783,3421
783,6310
787,1820
787,8928
788,4490
788,7319
788,7676
788,8421
789,1038
789,4682
789,9544
790,1285
790,4128
790,4143
790,5066
791,7003
792,1465
792,3913
793,7749
793,8155
793,8944
794,992
794,7696
795,1776
795,2477
795,2897
795,9623
796,2228
796,7574
796,9480
796,9962
797,5161
797,7257
798,4049
798,5924
799,6232
799,6986
799,8853
800,1548
801,2306
803,4857
803,4902
803,5365
805,9856
806,1433
806,1852
806,5325
806,9707
807,4765
807,5903
808,4764
808,6593
809,7263
809,8380
810,5333
810,7407
813,1057
813,4763
814,6461
815,4911
815,6673
815,7333
815,8660
815,9881
816,4508
816,8624
816,9146
817,4160
818,2878
819,2233
819,8263
819,8820
820,3352
821,992
821,2328
821,9623
822,4086
823,3154
824,3425
825,1201
825,9034
826,4457
827,6689
827,7306
827,7452
827,9286
828,2845
828,3087
829,8575
830,7652
832,9867
833,2642
833,3014
833,9837
834,9415
836,3445
836,8730
837,1535
838,5810
838,9074
839,8808
839,8816
839,9882
840,6985
840,8963
841,3231
841,4890
841,9188
842,6474
843,8524
843,9336
844,6883
844,7629
844,8988
845,2490
845,2755
846,4861
847,3048
847,4755
847,9958
848,5279
849,4201
849,7353
849,8102
849,8949
851,8554
853,4222
853,6023
853,8451
854,2797
855,2092
855,4560
855,8443
856,4266
856,4430
856,7052
857,8883
857,9666
858,5623
859,6452
859,9857
860,3931
861,954
861,1517
862,2483
865,945
865,5237
866,1482
866,3124
867,5221
867,5841
868,5167
868,9863
870,6781
871,1481
871,2956
871,3303
871,5457
872,5771
874,5966
875,942
875,9195
876,2875
878,2121
878,4988
878,5741
878,7133
879,4450
879,6439
881,7136
881,8745
882,6158
882,6716
882,8148
883,7991
883,8872
884,2038
884,7282
885,9517
886,2331
886,5235
887,1119
887,4678
888,1885
889,9790
891,2049
891,3248
892,7892
893,1621
893,3734
894,4203
894,7914
896,8983
897,6613
898,8264
900,5018
900,7388
900,8210
900,8928
901,7109
902,2247
902,2423
902,7641
904,3485
904,6651
904,6971
905,1237
905,2391
906,1437
906,6492
908,1068
908,2568
910,4093
912,1872
912,8713
913,1312
913,1801
913,4706
913,6441
914,5616
915,5229
915,9453
916,2290
916,9180
918,7546
920,9547
921,5913
921,9570
922,9620
923,2417
925,1100
925,2992
925,4361
925,7008
926,1672
927,3610
928,2576
928,4129
931,4106
932,7512
935,4416
935,5596
935,8659
936,1478
936,2915
937,1146
937,5220
938,2171
939,6838
939,8312
940,3563
940,9060
941,9854
942,8123
943,1188
944,7235
944,9216
945,1465
946,2885
946,7899
946,8754
947,6873
948,6239
948,9936
949,976
949,8122
950,1201
950,4400
950,9653
951,3198
951,3502
952,6268
953,5858
953,8311
954,4649
954,4663
954,5696
954,6206
954,6877
955,7988
958,3331
962,6301
962,6800
962,7098
962,8662
963,2073
964,1603
964,9267
966,2298
966,2985
966,6278
968,1317
968,2132
969,8506
969,8750
970,1937
970,2704
970,4084
971,4598
971,8240
971,8489
972,2433
972,6459
973,1383
974,6453
975,3678
975,4646
975,6830
975,7786
976,4143
976,7057
977,4794
978,1593
979,5319
981,1487
982,6845
983,8850
983,9788
984,3005
984,3352
984,5415
985,7354
986,4220
986,8462
988,2156
988,2167
988,5345
989,1492
989,2498
989,6774
990,5673
990,7293
991,5789
992,4491
992,7358
992,8278
993,3641
993,8853
993,8856
993,9598
994,8982
995,5234
995,6699
995,9548
996,2221
996,5705
996,8708
997,1076
997,2119
997,4476
998,6220
998,9632
999,7876
1000,2448
1000,3698
1001,2646
1002,4990
1003,1087
1004,2541
1005,5408
1005,7388
1006,4597
1006,5955
1006,9752
1007,7677
1008,1085
1008,5159
1008,5961
1009,4455
1010,1059
1010,3706
1010,4872
1010,5043
1010,9712
1011,3004
1011,8888
1013,8503
1013,8779
1013,9819
1014,4180
1014,7353
1015,8089
1016,2137
1016,3388
1017,2927
1017,9160
1018,4170
1018,5166
1018,5796
1018,9436
1020,1419
1020,6007
1021,1893
1021,7277
1022,2523
1022,4044
1023,2853
1023,6453
1024,2152
1025,4746
1026,2748
1026,9478
1027,5605
1027,5812
1027,5870
1028,3177
1028,3312
1029,2340
1029,8965
1029,9686
1030,4787
1030,7822
1031,2664
1031,4811
1031,5941
1031,6472
1031,7987
1032,4815
1032,8124
1032,8522
1034,5996
1035,2428
1035,9468
1036,1801
1037,5928
1037,6728
1037,8857
1037,9450
1038,6374
1038,6680
1038,7268
1038,8676
1039,3153
1042,4862
1042,5722
1042,6086
1043,9208
1044,1295
1044,5637
1044,9023
1045,3723
1045,4193
1045,8526
1046,3708
1047,4943
1047,8059
1047,9376
1048,4147
1049,1611
1049,1989
1049,2713
1050,1636
1050,9074
1051,5343
1053,2638
1053,4729
1053,4789
1054,8677
1055,2142
1055,2889
1055,3660
1055,5364
1056,2063
1056,6979
1056,9392
1057,6736
1058,2997
1058,7093
1058,7839
1059,8189
1061,4035
1061,5428
1061,7838
1062,1539
1062,2408
1062,5132
1063,4859
1063,8051
1063,8221
1064,2573
1064,8786
1066,1622
1068,1566
1068,4776
1068,6807
1068,9809
1069,4672
1071,6507
1072,1997
1072,7849
1072,9761
1073,1938
1073,5671
1073,9878
1074,6694
1075,2546
1075,5261
1076,3295
1076,4875
1076,5339
1076,6054
1077,1477
1077,9686
1079,1846
1079,8746
1080,2904
1080,5039
1080,7985
1081,7155
1082,4614
1083,8767
1083,9427
1084,5224
1084,7066
1086,4001
1087,2395
1087,2896
1087,3113
1087,7764
1087,8342
1088,7878
1089,1962
1089,5396
1090,5877
1090,9272
1092,1763
1093,2731
1093,4702
1093,5203
1093,8271
1093,9533
1094,1404
1094,2857
1094,6152
1095,1967
1096,2301
1097,3529
1098,1283
1098,9111
1100,3139
1100,3458
1100,4134
1101,9671
1103,5131
1105,6603
1105,9083
1106,1492
1106,1935
1106,5662
1107,2248
1107,4441
1108,2317
1109,5996
1109,6389
1112,4244
1112,4397
1113,6465
1113,7650
1114,2376
1114,4008
1114,4917
1115,1305
1115,1842
1115,3945
1115,4653
1115,6575
1115,8397
1116,2406
1116,8183
1116,8515
1116,8916
1120,8266
1121,2354
1122,5921
1122,7750
1123,3779
1123,4656
1124,3133
1125,5344
1125,7762
1125,9350
1126,3702
1127,2301
1128,9454
1129,1748
1129,5531
1130,7870
1131,9274
1132,4623
1133,1544
1133,2765
1133,5807
1134,8054
1135,3795
1135,4643
1135,6100
1135,7657
1135,8639
1136,1893
1136,2791
1136,4951
1136,8284
1137,2297
1137,2589
1137,5014
1137,6084
1137,7138
1137,7151
1137,7176
1138,8485
1138,8752
1138,9546
1139,3519
1140,1418
1140,1619
1140,1871
1140,2066
1140,4393
1140,6446
1140,7596
1141,2298
1141,2866
1141,4776
1141,5954
1143,1192
1143,1270
1143,6444
1144,3313
1144,5990
1144,8248
1145,9484
1147,5868
1147,8022
1147,8426
1148,5483
1148,6664
1149,7392
1150,2924
1150,3281
1151,2213
1151,9269
1152,7493
1152,8291
1153,2916
1154,3428
1154,3741
1154,8929
1155,3186
1156,5397
1156,7682
1158,2613
1158,6247
1158,9171
1159,1799
1159,5553
1160,2895
1160,5593
1161,6087
1162,6029
1162,7208
1163,2149
1164,2376
1165,6414
1165,9687
1166,4263
1166,7429
1166,8621
1167,4611
1169,7955
1169,8002
1169,9644
1170,1806
1170,3783
1170,5143
1170,6480
1171,7078
1171,8031
1172,5125
1172,8319
1172,8559
1173,3986
1173,5724
1173,8572
1174,3880
1175,2846
1176,2635
1177,8801
1177,9605
1179,1481
1179,3572
1181,3120
1181,4525
1181,6812
1181,6883
1181,9363
1182,4253
1182,7804
1182,8335
1182,9965
1183,5881
1184,1617
1185,2045
1185,4082
1185,7703
1186,6249
1186,7782
1186,8993
1187,2333
1188,5258
1188,8434
1189,7867
1191,8178
1192,5561
1192,7743
1192,8440
1193,6540
1194,1783
1194,7077
1195,4602
1195,5421
1195,8045
1195,9110
1195,9831
1196,9717
1197,2412
1197,9333
1199,5708
1199,5802
1199,6996
1199,9309
1200,5421
1201,2957
1203,4444
1203,4501
1204,2811
1204,5670
1205,5842
1205,7019
1206,1802
1206,4054
1207,4595
1207,4989
1207,7787
1207,8541
1207,8656
1208,2520
1208,9421
1209,4774
1209,5966
1209,9423
1210,4096
1210,5262
1210,6665
1211,6713
1211,6902
1212,4140
1213,2259
1214,8601
1215,3347
1216,2336
1216,3090
1217,6135
1217,7883
1218,7065
1219,9916
1220,3068
1220,7486
1221,1441
1221,5055
1221,8818
1222,7858
1223,4721
1224,3777
1225,6727
1225,9063
1226,7198
1226,7851
1227,2055
1228,3254
1229,7006
1229,7797
1230,3755
1231,4502
1231,8692
1231,9442
1232,8273
1232,9502
1233,2920
1234,1589
1234,1781
1234,2083
1234,3934
1234,6609
1235,4354
1238,3509
1239,5961
1239,8670
1241,1316
1242,3505
1242,5770
1243,3079
1243,6625
1243,9792
1243,9991
1244,2156
1244,9969
1246,3050
1246,3660
1246,9430
1247,2205
1248,7491
1248,9237
1249,2410
1249,3463
1249,6023
1250,2845
1250,6961
1250,8185
1250,8319
1251,7735
1252,6262
1254,1927
1254,7813
1254,9769
1258,1507
1258,5224
1258,8589
1259,2598
1259,4382
1260,4736
1260,5623
1260,6678
1260,6767
1263,8068
1264,2112
1264,6313
1266,1854
1266,1941
1266,8255
1266,9446
1267,2750
1269,7406
1270,4582
1270,8196
1271,1330
1271,1996
1271,2292
1271,2447
1271,6963
1272,3463
1273,3249
1273,4051
1273,9816
1276,2767
1276,2917
1276,5057
1276,8066
1277,5980
1277,9671
1279,6886
1279,7159
1279,7611
1281,3990
1282,3592
1282,4271
1282,4855
1282,9791
1282,9986
1283,3546
1283,5622
1285,4466
1286,8446
1287,2348
1287,3878
1287,4436
1287,5605
1288,4521
1289,2940
1290,6413
1290,7227
1290,8858
1291,1304
1291,2173
1291,3493
1292,1527
1292,3061
1292,3982
1292,5230
1292,8297
1292,8305
1293,4292
1293,4639
1293,8052
1294,9102
1296,4577
1296,5336
1296,9338
1297,3992
1297,5408
1297,9565
1298,1543
1298,1606
1298,1829
1298,7436
1298,7525
1299,3757
1299,4153
1299,5124
1299,6025
1300,2764
1300,6534
1301,8315
1301,9004
1302,1680
1302,2799
1302,5214
1303,1922
1303,4619
1303,9633
1304,6771
1304,8143
1305,3917
1305,5139
1305,8190
1306,3677
1307,2984
1307,6074
1307,9101
1308,7773
1309,4717
1310,7628
1311,5268
1311,7278
1311,8454
1313,1524
1313,4142
1313,4529
1313,8613
1314,3483
1314,4239
1315,7992
1315,9415
1316,2758
1316,3225
1316,3726
1316,6494
1317,2111
1318,3404
1319,2402
1319,9188
1319,9986
1320,4502
1320,4849
1320,6052
1320,7011
1320,7107
1321,6064
1321,7177
1322,1913
1322,9718
1323,2274
1323,4405
1323,5434
1324,2544
1324,7812
1324,8904
1325,9850
1326,2464
1326,2771
1326,3595
1327,7353
1328,2642
1328,2718
1328,4693
1328,8431
1329,3853
1329,4375
1329,6858
1329,8781
1329,9165
1332,2725
1334,1986
1334,1998
1334,5189
1335,7607
1335,8676
1336,8801
1337,6180
1338,1586
1338,8776
1338,9323
1339,2757
1340,6964
1341,1894
1341,2051
1341,2947
1341,5329
1341,8729
1342,1497
1342,4929
1342,6055
1343,4713
1343,4963
1343,7887
1343,8194
1344,6006
1346,4595
1346,6894
1346,7986
1348,4526
1348,7743
1350,1877
1350,8383
1350,9969
1352,2013
1352,2087
1352,6329
1353,2963
1354,3905
1354,6917
1355,8559
1355,9466
1356,6619
1356,8826
1356,9140
1356,9644
1358,3914
1358,7751
1358,8934
1360,4346
1360,5351
1360,6842
1361,4106
1361,5421
1361,8580
1362,3715
1362,5616
1363,1421
1363,1727
1364,2422
1366,1942
1366,4282
1366,5191
1366,5321
1367,2294
1367,4505
1367,6897
1367,9000
1368,1925
1369,2726
1369,7029
1370,1774
